Date,Revenue,COGS
2023-02-15,3097998.556606234,2524748.5035378076
2023-02-16,2297458.180930223,1857573.6416118934
2023-02-17,2154727.3169175736,1830771.130367803
2023-02-18,2425962.4963595658,1994595.704186633
2023-02-19,3180994.790486623,2702664.8455839255
2023-02-20,3139577.9102396765,2561342.5398101453
2023-02-21,3541985.5338353664,2963758.2092200625
2023-02-22,3203416.9338329183,2663510.8974536653
2023-02-23,2689773.3560472894,2248896.0036411523
2023-02-24,2859713.2422345267,2352549.0006693434
2023-02-25,6124688.073314281,4710864.824324948
2023-02-26,5490911.469550977,4704393.571201364
2023-02-27,5835644.6449839845,4755769.286961085
2023-02-28,4403270.983248803,3631905.41257313
2023-03-01,5072633.90213928,4278108.64633702
2023-03-02,1081773.6281736176,901072.8386958491
2023-03-03,1229465.899974906,963712.2205109561
2023-03-04,1862837.96686324,1608000.347980243
2023-03-05,2338015.9096809006,1810009.2802575727
2023-03-06,2989548.1394126504,2505120.7134023868
2023-03-07,3669945.910709846,3078404.651848444
2023-03-08,4020393.9041534993,3227101.3926703096
2023-03-09,3443748.7814382953,2787999.3684811075
2023-03-10,3399871.1749663465,2759794.1932227667
2023-03-11,3624463.164323343,3107845.4614930414
2023-03-12,3911635.637535817,3219573.879201638
2023-03-13,4574786.118133239,3779602.833219174
2023-03-14,4487313.740026281,3759705.2363540176
2023-03-15,4390846.874100511,3643814.23056664
2023-03-16,5073134.320169687,4253940.469426228
2023-03-17,4300018.198976261,3510232.5164954904
2023-03-18,4190702.636499893,3451432.612795613
2023-03-19,4079042.9012030773,3602541.4788921075
2023-03-20,3920783.302057665,3595993.1862390693
2023-03-21,4494679.452788577,4178209.380416876
2023-03-22,5150423.303559195,4729928.177473237
2023-03-23,4907750.1780253975,4564748.720120145
2023-03-24,4004752.0739435717,3862593.7938099913
2023-03-25,4201486.391023552,3858450.1408871943
2023-03-26,5021540.048706209,4594760.0283109555
2023-03-27,4716593.191013521,4432917.959550789
2023-03-28,4768318.966347433,4439330.521388037
2023-03-29,11310681.925524939,10483645.851707518
2023-03-30,8969445.059886277,8441652.527148886
2023-03-31,8062041.8724342175,7737393.6914110575
2023-04-01,8052711.654855327,7512501.1901579555
2023-04-02,6360957.056530561,5915740.810423549
2023-04-03,1918144.3350602349,1734303.4285013443
2023-04-04,2931400.9884106894,2676921.3945479277
2023-04-05,2850210.24428779,2544913.395915364
2023-04-06,1892263.2523168714,1763955.5652628338
2023-04-07,2444497.63515029,2224037.7037967728
2023-04-08,3422637.8784648473,3252565.64637076
2023-04-09,3640657.9189107046,3378384.071568055
2023-04-10,4067695.750175786,3831832.9594066064
2023-04-11,4177212.9642250617,3908239.03669489
2023-04-12,4749009.473082305,4373971.818332715
2023-04-13,4536639.9607294975,4240954.204495416
2023-04-14,4768112.049568218,4125757.112521431
2023-04-15,5000922.151673847,4368890.942539342
2023-04-16,4342689.101763678,3730463.592222063
2023-04-17,3575762.8717344534,2882506.810248575
2023-04-18,4300309.31048437,3493280.8373434115
2023-04-19,4735245.524359385,3865558.0693877116
2023-04-20,2842880.144526086,2327226.4335070164
2023-04-21,4477859.974672834,3743150.8587243315
2023-04-22,4575335.1178919505,3777097.0328029464
2023-04-23,4877157.677934538,4015597.060684992
2023-04-24,4734594.377655441,3805137.978296297
2023-04-25,5525709.286033302,4590248.227078485
2023-04-26,5208390.417534432,4211095.320461671
2023-04-27,5431258.770691765,4469275.287130276
2023-04-28,7363065.655538703,5953065.630182926
2023-04-29,6404489.345126889,5200754.111966955
2023-04-30,5518615.6736928765,4528715.07017403
2023-05-01,4168485.6321971035,3304273.8049707133
2023-05-02,5347636.560125036,4359983.943303761
2023-05-03,1741530.731878335,1436397.2351746336
2023-05-04,3454734.0126756127,2806228.6895860224
2023-05-05,2459745.9834756125,1950722.0722120125
2023-05-06,3516908.376208468,2886494.3251066795
2023-05-07,2397848.499850794,1850527.0888024464
2023-05-08,2900707.7208197913,2338082.5318756625
2023-05-09,3563723.9872284047,2844106.371641143
2023-05-10,4223218.802058062,3387888.528855472
2023-05-11,4617385.833777085,3731414.4584113313
2023-05-12,3379768.3549981876,2842155.9928456056
2023-05-13,4280947.854878772,3589256.302126452
2023-05-14,4327853.5766988965,3467999.642727189
2023-05-15,4200139.926226225,3338652.6204233114
2023-05-16,4040203.5628745626,3236222.4226705628
2023-05-17,5920124.015594413,4807993.649856631
2023-05-18,5658550.421724542,4558579.84257945
2023-05-19,2162945.002232484,1729111.4048817852
2023-05-20,3917968.514994538,3214906.4402236375
2023-05-21,4857469.25496017,3968103.205846451
2023-05-22,3543017.805703578,2940207.2241034466
2023-05-23,4315718.98589666,3448787.011659642
2023-05-24,6386206.061942638,5293687.07819557
2023-05-25,6104742.956960853,4946818.150699257
2023-05-26,3548356.491752986,2822116.815279072
2023-05-27,3131899.9862864334,2563316.0872315015
2023-05-28,5175304.609111645,4246461.592753035
2023-05-29,7925497.450972784,6668855.831592479
2023-05-30,8270032.705163549,6530631.001751829
2023-05-31,8134222.469121023,6771837.679329155
2023-06-01,8087665.338930257,6539152.966906014
2023-06-02,6397441.749912431,5143423.260785541
2023-06-03,2913303.1726043164,2398525.397110478
2023-06-04,2861379.07773765,2387644.494457214
2023-06-05,3012299.329009911,2424500.6402414064
2023-06-06,3568332.1210455457,2979003.2612238154
2023-06-07,3581505.9197995802,2969217.316678531
2023-06-08,2544239.1388235856,2087720.3792480698
2023-06-09,3273310.769819706,2723407.5392431575
2023-06-10,4336105.8258588975,3347006.7669846704
2023-06-11,4431389.788386949,3675614.07392554
2023-06-12,4100606.835350172,3443847.0334395594
2023-06-13,4705307.726443884,3793815.332308907
2023-06-14,4827886.751611946,4038216.788274889
2023-06-15,4025529.3648967487,3412639.346673681
2023-06-16,4774021.524781772,3971493.8110794933
2023-06-17,4680186.387713142,3679616.5791154653
2023-06-18,3686699.6028899625,3041471.9283678695
2023-06-19,3228125.740735203,2649102.5618980224
2023-06-20,4149835.5817358927,3384790.552603178
2023-06-21,5034300.888198065,4121429.342146946
2023-06-22,3183344.9279503776,2596673.164361202
2023-06-23,4210502.988823092,3694791.8173530474
2023-06-24,3546507.3260405976,3334488.694952923
2023-06-25,3219254.5286876685,3128546.7826061687
2023-06-26,3382035.0165988537,3411504.882594933
2023-06-27,5633724.459124729,5578401.673683
2023-06-28,7057984.272796317,7189109.210163775
2023-06-29,5346612.914646492,5338798.701829423
2023-06-30,5002997.303538107,4963675.644769053
2023-07-01,4460683.501969328,4504191.272175665
2023-07-02,3387637.6235429887,3336000.582488889
2023-07-03,1174029.9125016173,1164977.091600405
2023-07-04,1048422.1502636014,1026729.7281544124
2023-07-05,1945906.8450476183,1883895.6828943996
2023-07-06,2115963.4303554525,2108677.450046779
2023-07-07,1827355.032410451,1907466.8154788164
2023-07-08,1931949.2299908742,2012578.4641598111
2023-07-09,2185760.8994666627,2164281.7479070798
2023-07-10,2997095.3755052933,3002602.613733284
2023-07-11,3181468.7076262473,3334546.876298573
2023-07-12,3236836.752566492,3142346.864761899
2023-07-13,3330686.587526529,3350313.029952793
2023-07-14,3178653.9108487177,3254100.048269024
2023-07-15,2973190.280002612,2938984.7230951977
2023-07-16,3146368.7829318657,3116828.153244949
2023-07-17,3210933.705558443,3235999.8383725216
2023-07-18,3013354.740585545,2904824.3643075526
2023-07-19,3338102.737468058,3100573.967112577
2023-07-20,3493334.221265293,3001192.4449316007
2023-07-21,2692301.1990810987,2275473.5252066134
2023-07-22,4070560.653842855,3476020.1341365003
2023-07-23,3724359.127000841,3000190.199812984
2023-07-24,2539484.0066635776,2020414.7996313458
2023-07-25,3085367.5403931313,2551282.4780931138
2023-07-26,4094536.0233352473,3336672.241721087
2023-07-27,4720831.555803242,3793639.2007207708
2023-07-28,3133964.2677339828,2579667.9414372463
2023-07-29,2605851.116150699,2056564.148383718
2023-07-30,4490888.611106127,3594136.9829042926
2023-07-31,3965242.577824874,3079894.332910826
2023-08-01,4361987.326321581,3571229.2157998085
2023-08-02,4940316.129897814,4050221.734898196
2023-08-03,4220933.692806517,3477554.824680435
2023-08-04,2054391.6512270435,1712835.4163797689
2023-08-05,2258879.897747617,1940976.8459493127
2023-08-06,2264953.2549360706,1811278.0030591905
2023-08-07,2967238.9842850897,2479224.309025593
2023-08-08,2417319.07734282,1859562.6796842327
2023-08-09,2878847.3516718633,2308918.5430505928
2023-08-10,3569404.8825445455,2991749.8155468036
2023-08-11,2708091.1059326027,2156997.5242525465
2023-08-12,1738126.639999363,1391648.323690325
2023-08-13,2484335.3712245226,2029298.322352393
2023-08-14,3758743.964792181,3183926.754672883
2023-08-15,3050319.8306136923,2523579.546301435
2023-08-16,3381478.750466863,2837242.271760016
2023-08-17,4052824.330392732,3339698.1623925027
2023-08-18,1953671.9266226038,1581193.0548395445
2023-08-19,2408205.665805174,2012951.384744569
2023-08-20,2172130.7666420364,1833282.2129998002
2023-08-21,3636776.325277483,2978438.2661883873
2023-08-22,2353042.1673298655,1877834.162300085
2023-08-23,3198936.573555543,2578092.619204428
2023-08-24,3412159.845911078,2882923.2393573993
2023-08-25,3442829.7115056794,2868048.2311032214
2023-08-26,2300044.4949543662,1825622.3458696844
2023-08-27,6850327.0423728535,5656632.847924303
2023-08-28,7702352.596769124,6256881.208592555
2023-08-29,6386584.399073309,5274918.538113602
2023-08-30,7409692.233994945,6101770.395354431
2023-08-31,6105242.2772637475,4960619.637597249
2023-09-01,1848473.949766193,1680731.0037308843
2023-09-02,1401869.3004207439,1269613.4274557948
2023-09-03,1762980.842368057,1605125.071484259
2023-09-04,2151372.496489503,2012323.5515466745
2023-09-05,1399267.8610714725,1273894.475717748
2023-09-06,1836876.555723289,1652458.8819200331
2023-09-07,3047661.6882953946,2746298.5264126635
2023-09-08,1851413.0714705011,1706763.5815134954
2023-09-09,2917381.686896292,2529672.3464649096
2023-09-10,3472116.761007751,3228813.2539267945
2023-09-11,3318293.7976128007,2985251.8338341336
2023-09-12,2449203.8844355093,2356887.0468296967
2023-09-13,2064494.2318277666,1916806.5330605595
2023-09-14,3063929.0969011476,2726311.632198579
2023-09-15,2484841.996758307,2311875.60248655
2023-09-16,1758802.3377282661,1670219.4809421534
2023-09-17,2288304.0369017203,2019261.5158548811
2023-09-18,2751619.58648304,2519573.279096272
2023-09-19,1761223.9149100652,1621992.8317184027
2023-09-20,2197480.5006965394,2074963.6357329132
2023-09-21,3017439.170948814,2800790.797584336
2023-09-22,2558889.526800186,2360938.246544234
2023-09-23,2813690.4430542737,2592707.509601877
2023-09-24,2954508.8034484084,2648949.541206571
2023-09-25,5056725.090997749,4665519.128295366
2023-09-26,4138175.248077377,3659538.549841683
2023-09-27,4135714.405279541,3714865.555427861
2023-09-28,4228440.779272471,3871303.157354984
2023-09-29,2478449.0648615984,2244087.926870964
2023-09-30,1427795.652281062,1245009.6938497482
2023-10-01,1252962.5242694926,977050.6524028183
2023-10-02,2116839.164337267,1731788.0931564681
2023-10-03,2673326.046416452,2215346.0149883367
2023-10-04,1483721.3816561033,1163768.1184525797
2023-10-05,1968641.6270185835,1615077.5742029415
2023-10-06,1366197.9551260357,1070039.269516706
2023-10-07,2076495.978171987,1737581.8371622644
2023-10-08,1754203.335449739,1432493.33134575
2023-10-09,2289140.8452715953,1901156.713233071
2023-10-10,2205327.3872573357,1881634.144066068
2023-10-11,1919767.2134742646,1556521.046910903
2023-10-12,2361395.805711682,1867179.6252031461
2023-10-13,1872760.7047252965,1526038.0532084142
2023-10-14,1929761.4396263794,1516502.7396988214
2023-10-15,1843747.125375886,1593198.6845909383
2023-10-16,2435720.186518389,2039141.5341987035
2023-10-17,3080142.435141028,2545028.7291037715
2023-10-18,2257932.675475744,1857922.9413592825
2023-10-19,2517148.5060756775,2016548.5640624615
2023-10-20,2586293.1964632776,2118167.75407482
2023-10-21,2338377.6643260266,1875288.5672674188
2023-10-22,1915318.3278618972,1566859.1706238447
2023-10-23,2601960.206405211,2160904.78599273
2023-10-24,2917600.2901020516,2284126.5739812925
2023-10-25,2278503.9919467755,1830506.8944995091
2023-10-26,2422709.6091598645,2008485.6417395882
2023-10-27,4089970.030597367,3380709.208659119
2023-10-28,3523354.8830365078,2807705.3815932325
2023-10-29,3041266.1237955326,2423652.599261491
2023-10-30,4498537.343279015,3679037.883032211
2023-10-31,2938766.4291697075,2409891.4554067105
2023-11-01,1300104.3255059782,1093190.4034075073
2023-11-02,1217915.3002101935,956482.0986765961
2023-11-03,1034648.0111321637,874021.3609394339
2023-11-04,1773966.5884687216,1532404.2681725041
2023-11-05,2144668.1111252634,1683777.6684044858
2023-11-06,1608562.2889386632,1290221.5448819194
2023-11-07,1730536.4565320294,1424615.065279815
2023-11-08,821215.2671094831,673059.4619672596
2023-11-09,2020206.104408736,1630152.171316744
2023-11-10,1536570.948246818,1257882.6942194584
2023-11-11,1315559.3477504456,1050613.2427049617
2023-11-12,2820627.7603683723,2308601.966100715
2023-11-13,1609423.6747475718,1374582.3985818638
2023-11-14,1502964.1855461455,1192774.8146302744
2023-11-15,1395817.441205643,1109160.7257659915
2023-11-16,1498270.7107005822,1276303.0987582419
2023-11-17,2008535.046049551,1700430.1182114847
2023-11-18,1453822.1207764312,1325581.2841596073
2023-11-19,1804691.466726266,1569961.9768803578
2023-11-20,1311354.0896453988,1228316.5353816869
2023-11-21,828821.2073381261,870454.1045560491
2023-11-22,1030668.6906069748,1113925.6307653957
2023-11-23,1680265.471300844,1708003.2665606614
2023-11-24,1484286.818184318,1517117.429897186
2023-11-25,1977502.4737983514,2026243.3543050033
2023-11-26,3048981.040194562,3159014.6897616126
2023-11-27,2044801.5636593837,2070871.4290901204
2023-11-28,2485652.20709337,2592414.505381757
2023-11-29,1280056.673631207,1295397.8854200481
2023-11-30,1620795.5489299374,1619381.9738996373
2023-12-01,699807.1577661099,699234.3035793356
2023-12-02,732178.5884372594,722945.7949317917
2023-12-03,645434.159102624,653195.5692948956
2023-12-04,1561430.0563889162,1624359.1393036023
2023-12-05,1395171.2974191313,1405075.5333689088
2023-12-06,738506.5115505636,703980.6390406047
2023-12-07,794841.8292900195,801239.0760998633
2023-12-08,1285475.688077203,1315047.8820290528
2023-12-09,1553271.64835977,1555782.5084768508
2023-12-10,1380329.924283876,1468627.7282523909
2023-12-11,1926448.701991151,1993366.5931925294
2023-12-12,1605119.698881474,1623692.492884548
2023-12-13,1614770.375179273,1624296.9554046548
2023-12-14,1451641.3150675353,1495576.8233894813
2023-12-15,1439861.9508317555,1463953.1597263291
2023-12-16,1265003.448800125,1271506.231061591
2023-12-17,2138503.943699622,2221606.681852249
2023-12-18,2186486.099062998,2160769.959600042
2023-12-19,1968924.9475756634,1975379.5131558161
2023-12-20,1744119.0373550477,1738498.0273849838
2023-12-21,1740454.2206198624,1706693.6138029674
2023-12-22,1458334.9951599108,1442492.0654793235
2023-12-23,1351148.00404869,1348611.9084829763
2023-12-24,1104306.622570036,1116193.4139617323
2023-12-25,2050545.3985911356,2079176.0440544218
2023-12-26,2040562.4314318427,2102179.7088721674
2023-12-27,3350234.4528070726,3380638.2980394005
2023-12-28,2995867.7372827716,3050779.8949258574
2023-12-29,2802283.422162649,2907905.146899407
2023-12-30,2314978.5920641567,2193022.1684537427
2023-12-31,1104306.622570036,1116193.4139617323
2024-01-01,2050545.3985911356,2079176.0440544218
2024-01-02,2040562.4314318427,2102179.7088721674
2024-01-03,3350234.4528070726,3380638.2980394005
2024-01-04,2995867.7372827716,3050779.8949258574
2024-01-05,2802283.422162649,2907905.146899407
2024-01-06,2314978.5920641567,2193022.1684537427
2024-01-07,1657748.6222418465,1434912.047363189
2024-01-08,2495740.050945076,2077007.535725691
2024-01-09,1593945.3767940435,1286366.0373104557
2024-01-10,1724817.9567627278,1449911.077040456
2024-01-11,689558.2648546138,511880.75235253834
2024-01-12,1057038.5611321712,795374.6902226647
2024-01-13,846468.0528465521,663044.6930366512
2024-01-14,1149284.649860088,935632.5635808662
2024-01-15,798628.0347685536,612586.3487184073
2024-01-16,1287582.6047441766,1026232.9621190446
2024-01-17,1431792.355921731,1202790.461430161
2024-01-18,741718.3518212824,564305.5828646505
2024-01-19,1009987.0865338772,673510.5925244575
2024-01-20,1024547.9669154503,766751.0457927533
2024-01-21,1108364.0724580518,841160.6694926276
2024-01-22,1372968.5949037133,1025273.4073721992
2024-01-23,1693910.2344851948,1183504.1464283098
2024-01-24,1407494.8088231902,1077916.1074829067
2024-01-25,1184941.3710181084,897702.6348677933
2024-01-26,1770926.0898620035,1296193.135012662
2024-01-27,2616166.2872906905,2086649.1757858393
2024-01-28,2532680.48611072,1925001.2182581779
2024-01-29,2266277.167150298,1780523.7902858786
2024-01-30,2509911.292719242,1967702.1481327927
2024-01-31,2335070.1575750797,1736658.8494498113
2024-02-01,646831.2224581835,535466.4082268156
2024-02-02,749272.9572406115,595740.5366783633
2024-02-03,903915.5689714472,670056.5311629024
2024-02-04,792926.7418654214,606682.6186009806
2024-02-05,1223576.5922359666,925776.8062517181
2024-02-06,1479029.128132799,1057772.0381382473
2024-02-07,1489813.8896754694,1144198.0844030352
2024-02-08,1394975.7766155626,1035580.1667534872
2024-02-09,1341073.4106818584,954003.0624864385
2024-02-10,1959791.8742652503,1463883.7073432577
2024-02-11,2305065.7532203174,1807110.9165663763
2024-02-12,2234299.696400912,1749611.9428178824
2024-02-13,2507938.654414388,1860003.1715459279
2024-02-14,2563355.355473797,1906536.4869379764
2024-02-15,2134367.177962224,1600210.9844204509
2024-02-16,1515354.0301391203,1145745.0022939343
2024-02-17,1975405.3875469023,1533110.369080827
2024-02-18,2509829.387962807,2036275.6312068182
2024-02-19,2346023.0214679716,1863383.998376312
2024-02-20,2975935.4240980935,2351658.2824931387
2024-02-21,2875882.473159975,2234619.6574223107
2024-02-22,2338989.8481560173,1848599.4942307186
2024-02-23,2581691.2954451707,2053981.995053768
2024-02-24,5506871.209488619,4166817.6680529085
2024-02-25,4988296.4692518925,4044186.0043447427
2024-02-26,5338395.165570816,4080477.483359755
2024-02-27,3579228.464996315,2818036.402058081
2024-02-28,4636489.868639049,3686901.0268941615
2024-02-29,1097416.889579875,856375.401819649
2024-03-01,1029292.4318887413,754975.2576929907
2024-03-02,1862837.96686324,1608000.347980243
2024-03-03,2338015.9096809006,1810009.2802575727
2024-03-04,2989548.1394126504,2505120.7134023868
2024-03-05,3669945.910709846,3078404.651848444
2024-03-06,4020393.9041534993,3227101.3926703096
2024-03-07,3443748.7814382953,2787999.3684811075
2024-03-08,3399871.1749663465,2759794.1932227667
2024-03-09,3624463.164323343,3107845.4614930414
2024-03-10,3911635.637535817,3219573.879201638
2024-03-11,4574786.118133239,3779602.833219174
2024-03-12,4487313.740026281,3759705.2363540176
2024-03-13,4390846.874100511,3643814.23056664
2024-03-14,5073134.320169687,4253940.469426228
2024-03-15,4300018.198976261,3510232.5164954904
2024-03-16,4190702.636499893,3451432.612795613
2024-03-17,4079042.9012030773,3602541.4788921075
2024-03-18,3920783.302057665,3595993.1862390693
2024-03-19,4494679.452788577,4178209.380416876
2024-03-20,5150423.303559195,4729928.177473237
2024-03-21,4907750.1780253975,4564748.720120145
2024-03-22,4004752.0739435717,3862593.7938099913
2024-03-23,4201486.391023552,3858450.1408871943
2024-03-24,5021540.048706209,4594760.0283109555
2024-03-25,4716593.191013521,4432917.959550789
2024-03-26,4768318.966347433,4439330.521388037
2024-03-27,11310681.925524939,10483645.851707518
2024-03-28,8969445.059886277,8441652.527148886
2024-03-29,8062041.8724342175,7737393.6914110575
2024-03-30,8052711.654855327,7512501.1901579555
2024-03-31,6360957.056530561,5915740.810423549
2024-04-01,1918144.3350602349,1734303.4285013443
2024-04-02,2931400.9884106894,2676921.3945479277
2024-04-03,2850210.24428779,2544913.395915364
2024-04-04,1892263.2523168714,1763955.5652628338
2024-04-05,2444497.63515029,2224037.7037967728
2024-04-06,3422637.8784648473,3252565.64637076
2024-04-07,3640657.9189107046,3378384.071568055
2024-04-08,4067695.750175786,3831832.9594066064
2024-04-09,4177212.9642250617,3908239.03669489
2024-04-10,4749009.473082305,4373971.818332715
2024-04-11,4536639.9607294975,4240954.204495416
2024-04-12,4768112.049568218,4125757.112521431
2024-04-13,5000922.151673847,4368890.942539342
2024-04-14,4342689.101763678,3730463.592222063
2024-04-15,3575762.8717344534,2882506.810248575
2024-04-16,4300309.31048437,3493280.8373434115
2024-04-17,4735245.524359385,3865558.0693877116
2024-04-18,2842880.144526086,2327226.4335070164
2024-04-19,4477859.974672834,3743150.8587243315
2024-04-20,4575335.1178919505,3777097.0328029464
2024-04-21,4877157.677934538,4015597.060684992
2024-04-22,4734594.377655441,3805137.978296297
2024-04-23,5525709.286033302,4590248.227078485
2024-04-24,5208390.417534432,4211095.320461671
2024-04-25,5431258.770691765,4469275.287130276
2024-04-26,7363065.655538703,5953065.630182926
2024-04-27,6404489.345126889,5200754.111966955
2024-04-28,5518615.6736928765,4528715.07017403
2024-04-29,4168485.6321971035,3304273.8049707133
2024-04-30,5347636.560125036,4359983.943303761
2024-05-01,1741530.731878335,1436397.2351746336
2024-05-02,3454734.0126756127,2806228.6895860224
2024-05-03,2459745.9834756125,1950722.0722120125
2024-05-04,3516908.376208468,2886494.3251066795
2024-05-05,2397848.499850794,1850527.0888024464
2024-05-06,2900707.7208197913,2338082.5318756625
2024-05-07,3563723.9872284047,2844106.371641143
2024-05-08,4223218.802058062,3387888.528855472
2024-05-09,4617385.833777085,3731414.4584113313
2024-05-10,3379768.3549981876,2842155.9928456056
2024-05-11,4280947.854878772,3589256.302126452
2024-05-12,4327853.5766988965,3467999.642727189
2024-05-13,4200139.926226225,3338652.6204233114
2024-05-14,4040203.5628745626,3236222.4226705628
2024-05-15,5920124.015594413,4807993.649856631
2024-05-16,5658550.421724542,4558579.84257945
2024-05-17,2162945.002232484,1729111.4048817852
2024-05-18,3917968.514994538,3214906.4402236375
2024-05-19,4857469.25496017,3968103.205846451
2024-05-20,3543017.805703578,2940207.2241034466
2024-05-21,4315718.98589666,3448787.011659642
2024-05-22,6386206.061942638,5293687.07819557
2024-05-23,6104742.956960853,4946818.150699257
2024-05-24,3548356.491752986,2822116.815279072
2024-05-25,3131899.9862864334,2563316.0872315015
2024-05-26,5175304.609111645,4246461.592753035
2024-05-27,7925497.450972784,6668855.831592479
2024-05-28,8270032.705163549,6530631.001751829
2024-05-29,8134222.469121023,6771837.679329155
2024-05-30,8087665.338930257,6539152.966906014
2024-05-31,6397441.749912431,5143423.260785541
2024-06-01,2913303.1726043164,2398525.397110478
2024-06-02,2861379.07773765,2387644.494457214
2024-06-03,3012299.329009911,2424500.6402414064
2024-06-04,3568332.1210455457,2979003.2612238154
2024-06-05,3581505.9197995802,2969217.316678531
2024-06-06,2544239.1388235856,2087720.3792480698
2024-06-07,3273310.769819706,2723407.5392431575
2024-06-08,4336105.8258588975,3347006.7669846704
2024-06-09,4431389.788386949,3675614.07392554
2024-06-10,4100606.835350172,3443847.0334395594
2024-06-11,4705307.726443884,3793815.332308907
2024-06-12,4827886.751611946,4038216.788274889
2024-06-13,4025529.3648967487,3412639.346673681
2024-06-14,4774021.524781772,3971493.8110794933
2024-06-15,4680186.387713142,3679616.5791154653
2024-06-16,3686699.6028899625,3041471.9283678695
2024-06-17,3228125.740735203,2649102.5618980224
2024-06-18,4149835.5817358927,3384790.552603178
2024-06-19,5034300.888198065,4121429.342146946
2024-06-20,3183344.9279503776,2596673.164361202
2024-06-21,4210502.988823092,3694791.8173530474
2024-06-22,3546507.3260405976,3334488.694952923
2024-06-23,3219254.5286876685,3128546.7826061687
2024-06-24,3382035.0165988537,3411504.882594933
2024-06-25,5633724.459124729,5578401.673683
2024-06-26,7057984.272796317,7189109.210163775
2024-06-27,5346612.914646492,5338798.701829423
2024-06-28,5002997.303538107,4963675.644769053
2024-06-29,4460683.501969328,4504191.272175665
2024-06-30,3387637.6235429887,3336000.582488889
2024-07-01,1174029.9125016173,1164977.091600405
