Date,Revenue,COGS
2023-10-06,1734562.4548309464,1349981.406533593
2023-10-07,2213826.581897433,1815717.5232689148
2023-10-08,2238460.6035931446,1752066.8943929817
2023-10-09,2440841.7578767785,2029320.0226449673
2023-10-10,2532471.893230584,2099661.158830759
2023-10-11,2205163.272459221,1718981.8056509062
2023-10-12,2631077.2665013312,2038706.5834781209
2023-10-13,1979366.5564199951,1595924.0630325058
2023-10-14,2344641.295335317,1846584.3537281204
2023-10-15,2321778.9508528127,1939133.5270918342
2023-10-16,2850014.1941957157,2315424.5791737237
2023-10-17,3589422.1398517545,2866064.893526024
2023-10-18,2803351.502111783,2254248.550978246
2023-10-19,2850274.469230592,2268834.237898242
2023-10-20,2845678.7415477196,2301055.48913822
2023-10-21,2656187.370866417,2086375.5239265563
2023-10-22,2314528.6674698056,1913577.3257014654
2023-10-23,3037942.465101776,2412835.9600455477
2023-10-24,3192873.6816006177,2412465.02764886
2023-10-25,2570016.542236682,1973047.2258883256
2023-10-26,2571111.4060620414,2127221.375744735
2023-10-27,3871903.524739648,3102509.800241076
2023-10-28,3584129.5896731033,2844606.215379174
2023-10-29,3322426.6084644143,2529843.1209324785
2023-10-30,5063021.539041086,4067238.1703977454
2023-10-31,3780711.320628195,3097062.0821996317
2023-11-01,2816964.728618698,2273003.106872588
2023-11-02,2285366.8868282083,1836990.6198414757
2023-11-03,1527723.7603621974,1212013.6078794554
2023-11-04,1843422.0698022745,1577257.862868531
2023-11-05,2143152.3071731343,1711962.37356529
2023-11-06,1870311.2058028243,1495241.4617715033
2023-11-07,1766435.6747116863,1454057.601318272
2023-11-08,1092483.5085087358,791555.8486111667
2023-11-09,1990144.9667437342,1535368.073255945
2023-11-10,1810103.8209726452,1492298.8029755873
2023-11-11,1644318.158427635,1288118.393994359
2023-11-12,2995783.7477800697,2352645.8236264894
2023-11-13,1946938.5746435018,1623418.2124189967
2023-11-14,1689279.1180632992,1362185.0740657435
2023-11-15,1880284.1986626026,1461005.3139320714
2023-11-16,1841143.0276268478,1470965.1831430958
2023-11-17,2146101.1146256593,1753127.870595387
2023-11-18,1700838.6818789162,1467815.2800525906
2023-11-19,2183528.375593027,1763435.2691212252
2023-11-20,1633130.1328423005,1447401.7958700913
2023-11-21,1233598.3945072175,1176456.8663865887
2023-11-22,1410318.4103857514,1372171.6712712115
2023-11-23,1800084.9140397962,1779464.3704251635
2023-11-24,1599053.6768997528,1567097.9403895347
2023-11-25,2048845.0007296768,1999164.6814996642
2023-11-26,3001392.151993579,2914807.5153297866
2023-11-27,2153445.84624565,2144952.2127291993
2023-11-28,2764547.2209392777,2853708.9348017424
2023-11-29,1603711.4961635424,1533847.644472591
2023-11-30,2055255.3420756338,1932801.9064999658
2023-12-01,1399320.9038988769,1489056.0157538748
2023-12-02,1202966.7624420982,1109597.846917511
2023-12-03,977550.0793534765,933956.8800835222
2023-12-04,1624222.7146028266,1619917.3598646722
2023-12-05,1476891.782335133,1394415.3652466475
2023-12-06,854742.0453371326,791587.2473906936
2023-12-07,910438.094738807,890594.4675105219
2023-12-08,1339567.1234623138,1320630.6684271228
2023-12-09,1702027.573357004,1671181.0268765963
2023-12-10,1621615.5054456834,1635302.8259460314
2023-12-11,1956996.4897083677,2026482.3208406882
2023-12-12,1647812.053768942,1686196.3956622747
2023-12-13,1733304.985585669,1720491.8525235837
2023-12-14,1564163.42106528,1571803.580862125
2023-12-15,1645151.1415059268,1630547.7805176151
2023-12-16,1515566.6061411428,1486135.1810848876
2023-12-17,2276922.870982415,2339526.3014104394
2023-12-18,2386949.9517747103,2323180.1890583914
2023-12-19,2033414.703514355,2060621.6898268226
2023-12-20,2031443.3687937174,1978546.7424625284
2023-12-21,2081557.3310084876,1949588.528722877
2023-12-22,1643358.1299377908,1585070.38519084
2023-12-23,1546627.0278881795,1520979.1855044325
2023-12-24,1355454.0269116603,1319934.9976457602
2023-12-25,2115908.3960805796,2119507.7372711236
2023-12-26,1978134.6464107665,2096762.112655198
2023-12-27,3191320.3024489046,3175024.2116583013
2023-12-28,2840222.5583155677,3018115.817585578
2023-12-29,2961667.9271637793,3083709.9260962037
2023-12-30,2907331.725482522,2850939.8075432405
2023-12-31,2203873.6358887213,2340347.439895162
2024-01-01,3206173.139241432,3218741.757367304
2024-01-02,2279321.551645516,2315357.812619789
2024-01-03,2681414.7577701453,2589542.4926001
2024-01-04,2493342.973288114,2350339.7693666494
2024-01-05,2475481.580747665,2379543.7247991753
2024-01-06,2222963.23111991,1954657.2413539372
2024-01-07,1744503.1348411033,1474399.6930784062
2024-01-08,2646956.7353032753,2144922.505244756
2024-01-09,1699435.1815868518,1333882.2732315608
2024-01-10,1890297.244019761,1550159.196706355
2024-01-11,870445.1935329068,664285.6694670955
2024-01-12,1433643.9783486086,1096095.6157944964
2024-01-13,1283148.2750677054,1055855.0414592635
2024-01-14,1568583.0881405873,1269668.8775483035
2024-01-15,1382236.0686554406,1065036.3046330847
2024-01-16,1683584.256222025,1337247.119775447
2024-01-17,1727434.1478715616,1427899.9818270816
2024-01-18,1233619.3790085139,980304.4733758251
2024-01-19,1385565.3650706548,1006217.9470756648
2024-01-20,1286950.7847144536,1029051.2860049588
2024-01-21,1669858.4668409273,1305571.4009905907
2024-01-22,1968752.1182155628,1540440.5250563237
2024-01-23,2284708.835594974,1653694.0704368243
2024-01-24,1887730.7794962078,1469012.4725881107
2024-01-25,1678680.8475074763,1274885.734616471
2024-01-26,2150894.7339827055,1609760.4409014126
2024-01-27,3106407.937416032,2414668.541652048
2024-01-28,3262070.281483696,2557105.8051073165
2024-01-29,3307047.926944301,2584482.9443969573
2024-01-30,3340526.5395709076,2657968.684324963
2024-01-31,3318070.331163847,2472688.938600296
2024-02-01,1848591.9961020392,1438087.6589002404
2024-02-02,1598747.5175113874,1265252.481343861
2024-02-03,1237612.4993095547,962698.9940588909
2024-02-04,1346362.7533055183,1060851.821328964
2024-02-05,1522890.9366174296,1155643.1338555845
2024-02-06,1883409.9733722662,1433172.2796934613
2024-02-07,1868168.481275276,1449703.0624186234
2024-02-08,1778858.2557485427,1385001.0477473147
2024-02-09,1705277.9414331666,1305489.6218058816
2024-02-10,2304196.144526901,1812400.3357926868
2024-02-11,2648514.0130478786,1980935.0594042088
2024-02-12,2846607.491494748,2108304.271331437
2024-02-13,2823872.206958331,2049237.651690029
2024-02-14,2799028.0782794124,2113321.112472757
2024-02-15,2597735.6386519494,1940255.0615359035
2024-02-16,2017701.9862591093,1498138.9422148608
2024-02-17,2332261.9051095666,1778364.6378577445
2024-02-18,2857343.5865349313,2271506.3736415454
2024-02-19,3007016.3921900257,2379435.2211244907
2024-02-20,3572249.3315308914,2867688.774523394
2024-02-21,3126914.330775085,2463474.425742298
2024-02-22,2599264.1728274156,2087914.6285942083
2024-02-23,2827941.2965542385,2278523.686724671
2024-02-24,5240646.66314612,4000732.735573292
2024-02-25,5081990.560110884,4134977.974583166
2024-02-26,6063063.658520522,4749761.123584047
2024-02-27,4586694.079990844,3639848.4094816023
2024-02-28,5147767.546792653,3959356.8168773577
2024-02-29,1790962.8236118716,1392629.5788293981
2024-03-01,1449323.4004314789,1148425.7469665462
2024-03-02,1777663.170925725,1452099.9298846824
2024-03-03,2395626.5047262474,1729215.9029152514
2024-03-04,2968980.1014272594,2291300.0831470746
2024-03-05,3560117.5280385837,2893832.705869399
2024-03-06,3891320.912452436,3082223.4069345794
2024-03-07,3611156.7724197796,2849947.762659172
2024-03-08,3440479.2684868393,2731862.683784265
2024-03-09,3586602.1274475018,2968453.1151915994
2024-03-10,3838404.1152886353,3127332.7046391466
2024-03-11,4437151.8181789145,3563358.333467035
2024-03-12,4812326.3152576685,3958034.9342527594
2024-03-13,4911498.820466217,3914270.042789705
2024-03-14,5407197.850181648,4454657.257665107
2024-03-15,4490500.639420912,3630359.0921399877
2024-03-16,4436376.350869387,3594960.941857815
2024-03-17,4378830.554109142,3782352.2519632312
2024-03-18,4348664.203066893,3775163.286940051
2024-03-19,4771317.573045254,4310912.399314796
2024-03-20,5644167.3352335235,4947986.454993911
2024-03-21,5324359.394240353,4803972.337706139
2024-03-22,4304331.996995927,3942482.8044027593
2024-03-23,4490284.204418266,3966863.3783685914
2024-03-24,5186969.643538401,4745835.26840915
2024-03-25,4884500.760520382,4628455.969443945
2024-03-26,5526986.000591285,5118314.087843935
2024-03-27,11092437.352165848,10101579.584338242
2024-03-28,8504406.228796843,7813526.374968486
2024-03-29,8424502.850255657,7781407.758270288
2024-03-30,8670190.73151446,8000155.007137135
2024-03-31,7257932.3200572375,6679010.4034400275
2024-04-01,4927616.824778658,4387801.774777846
2024-04-02,5475698.419765671,4827420.304815563
2024-04-03,4497431.728961475,4115890.9852285977
2024-04-04,2571370.3725113897,2470136.100386659
2024-04-05,2766100.9371999023,2488473.117058286
2024-04-06,3568156.0064445846,3356546.4309409433
2024-04-07,3734593.21750911,3517396.77869448
2024-04-08,4457407.925281658,4162162.765029819
2024-04-09,4443518.03544137,4143557.8277682685
2024-04-10,5385705.655088045,4875417.680343839
2024-04-11,4721298.50388978,4437791.542018009
2024-04-12,5030670.762434736,4336180.863093321
2024-04-13,5388904.168995006,4670030.88932616
2024-04-14,4674419.735569864,3944894.3628315795
2024-04-15,4396951.07850864,3673829.8187704794
2024-04-16,5201026.831723493,4203900.928853433
2024-04-17,6327322.598915479,5144144.70535
2024-04-18,4015635.503097368,3321325.9381772084
2024-04-19,5178538.731216776,4131958.475241981
2024-04-20,5111300.651839882,4106432.6207635896
2024-04-21,5811472.14935571,4627738.417330258
2024-04-22,6008286.013072762,4800289.382812093
2024-04-23,6977199.966164477,5679701.60189952
2024-04-24,6692365.079290231,5315818.746524802
2024-04-25,6389975.792975493,5137208.7710423255
2024-04-26,7618848.194742154,6119746.084506074
2024-04-27,6545328.925395485,5282386.832042418
2024-04-28,7001737.755834672,5649294.14346817
2024-04-29,6636474.63727528,5165748.833243458
2024-04-30,6809167.450996358,5506711.395164853
2024-05-01,5323028.816459117,4350986.098756257
2024-05-02,5851935.064117338,4599596.1898127645
2024-05-03,4108465.398555525,3235024.809194934
2024-05-04,3826597.0387472445,3061471.9498505564
2024-05-05,3014567.349691377,2390853.5139854997
2024-05-06,3425261.009077439,2704213.6819302114
2024-05-07,3798613.750235572,3058069.5577232917
2024-05-08,4938108.531490951,3853768.5830225
2024-05-09,5256572.149251417,4210194.724541388
2024-05-10,3793796.782749275,3107335.4847470187
2024-05-11,4492110.482612804,3628495.677046182
2024-05-12,4549942.79539361,3631127.3127847677
2024-05-13,4680704.748813331,3665203.8454916338
2024-05-14,4983132.244806491,3918802.5336613255
2024-05-15,6565633.536071779,5201787.875639796
2024-05-16,6788001.241596721,5313865.383035406
2024-05-17,3940240.5789009705,3104854.6071830615
2024-05-18,4664789.16125997,3740943.309974207
2024-05-19,5378386.108261728,4276778.418924805
2024-05-20,4506860.504147568,3757227.2579768435
2024-05-21,4921608.859157114,3909412.951930893
2024-05-22,7161728.070504871,5733090.786934328
2024-05-23,7600019.572781095,6030876.523819102
2024-05-24,4932152.124346078,3868512.2001425624
2024-05-25,4055247.300102992,3199441.307349656
2024-05-26,5817175.278039623,4678301.447032934
2024-05-27,8227699.071844703,6726961.271878029
2024-05-28,8131540.195144749,6540446.143571177
2024-05-29,8819229.567605056,7221119.502432536
2024-05-30,9769417.732396306,7751013.173392596
2024-05-31,7766306.602407171,6174508.536646068
2024-06-01,5596684.210885779,4583534.230900699
2024-06-02,5025905.078935532,4069488.6508953995
2024-06-03,4668162.098059173,3751120.1388369757
2024-06-04,4452821.758254291,3603693.96898598
2024-06-05,4774555.28020513,3841991.5085569425
2024-06-06,3247449.3284563594,2659447.981696416
2024-06-07,3642862.6541273342,2954235.952638868
2024-06-08,4629077.940877118,3579696.0624433537
2024-06-09,4721703.717742302,3836311.8493837616
2024-06-10,4591931.762722815,3717742.1258102506
2024-06-11,5190865.2106988905,4073376.047029676
2024-06-12,5878537.858066123,4757289.786100579
2024-06-13,4905892.78411966,4037593.890820208
2024-06-14,5154854.176113623,4249980.535278984
2024-06-15,5227521.860580852,4008555.5282343407
2024-06-16,4776950.723850123,3796040.218882334
2024-06-17,4451382.202979779,3558497.747401154
2024-06-18,5377709.522622941,4354187.730565545
2024-06-19,6051313.358524995,4865436.325276304
2024-06-20,4073638.298532329,3415101.203796938
2024-06-21,4950343.040514444,4068304.164135406
2024-06-22,4402171.966651794,3800185.606702646
2024-06-23,4449033.422835388,3845603.392024345
2024-06-24,4345024.257540725,4129987.539047563
2024-06-25,6485246.362053022,6124651.455259617
2024-06-26,7718453.271451475,7411024.428152672
2024-06-27,5608281.646561143,5460304.840290289
2024-06-28,5682139.716226578,5315357.4279284775
2024-06-29,5669486.754018237,5536671.283878777
2024-06-30,4800974.482332241,4769567.495357431
2024-07-01,2924510.692183549,2827576.4425164144
