Date,Revenue,COGS
2023-04-10,4558248.562268459,4256091.514307287
2023-04-11,4626479.1134306835,4284943.725549677
2023-04-12,5465416.847009697,4944409.600062679
2023-04-13,4787683.338790357,4493360.811384979
2023-04-14,5355241.120955639,4615193.079723062
2023-04-15,5624907.388548464,4868083.129442233
2023-04-16,4749795.111444649,4118272.490442964
2023-04-17,4373987.223978431,3737763.211244183
2023-04-18,5218595.659178425,4186983.092620521
2023-04-19,6403588.448464348,5201203.912014445
2023-04-20,3951803.433768454,3279520.3652755697
2023-04-21,5078194.977026115,4147337.3751206943
2023-04-22,5191645.876626167,4224999.052780856
2023-04-23,5753903.73559442,4756792.4639208885
2023-04-24,5769928.005652712,4638638.145328668
2023-04-25,6658529.38830383,5499098.873314641
2023-04-26,6284166.871383992,5116188.810714015
2023-04-27,5610632.050260619,4831690.0214408515
2023-04-28,6768781.335639682,5458868.091417218
2023-04-29,6662210.583583589,5442230.060595244
2023-04-30,6869300.6974969655,5413139.63368235
2023-05-01,6364091.265895445,5171397.841326124
2023-05-02,6618292.016002706,5320694.43136227
2023-05-03,5455450.357630014,4483018.368269742
2023-05-04,4655514.007983881,3676540.640683264
2023-05-05,3480329.3815212143,2637374.6916687735
2023-05-06,3837774.798085675,3025688.699423259
2023-05-07,3046018.2653583493,2438768.427406451
2023-05-08,3396810.98442717,2775895.6638641916
2023-05-09,3737992.2413584488,3055652.2820781255
2023-05-10,4761275.440532563,3819284.4391496577
2023-05-11,5049045.456796336,4112233.233375007
2023-05-12,3525206.094067454,3026962.8117382904
2023-05-13,4404270.133948659,3743110.980900172
2023-05-14,4729657.694471871,3742649.1496023485
2023-05-15,4583299.704220634,3656945.3934046202
2023-05-16,4970121.695581921,3930961.1583924685
2023-05-17,6480550.727691027,5171943.18931615
2023-05-18,6692899.325089098,5336231.184145672
2023-05-19,3909787.0149506964,3074761.7641439037
2023-05-20,4589367.393988168,3707936.9644688866
2023-05-21,5342876.555598718,4326757.978531283
2023-05-22,4685822.071807059,3919085.1670207973
2023-05-23,5052673.771019474,3875727.870864489
2023-05-24,6889873.755429021,5596043.706227802
2023-05-25,7387127.841747442,5915764.6194782555
2023-05-26,4549073.617577467,3698176.9937944533
2023-05-27,3715209.143830092,3008349.586318016
2023-05-28,5405386.039817028,4410654.162859421
2023-05-29,7367308.472977949,6052236.880313873
2023-05-30,8815866.046852225,6855687.459775676
2023-05-31,8907508.89437295,7279626.699509577
2023-06-01,10110281.190609379,7926414.934811207
2023-06-02,8174024.569741981,6569563.46628846
2023-06-03,5889187.004916321,4801943.901289402
2023-06-04,3809871.692177532,3029533.6228813385
2023-06-05,4250813.254865348,3312542.687098762
2023-06-06,4240062.888815345,3432890.804713822
2023-06-07,4641736.721011243,3716911.862674069
2023-06-08,3193119.172702283,2676699.7678639637
2023-06-09,3651810.1760934643,2902648.1520892684
2023-06-10,4692312.0654681465,3567953.415206379
2023-06-11,4781743.667374641,3902925.700662265
2023-06-12,4690341.296277365,3737292.3503057747
2023-06-13,5147411.8920303825,4039941.2936848123
2023-06-14,5910437.255582379,4763160.194747626
2023-06-15,5119688.994134776,4078083.02316598
2023-06-16,5201376.406116394,4322354.07673743
2023-06-17,5306139.062486049,4114465.777941006
2023-06-18,4815193.62571553,3821304.0194906937
2023-06-19,4399839.947459988,3543416.2361134784
2023-06-20,5369665.810455934,4298964.36499748
2023-06-21,6103095.412161687,4836458.734092063
2023-06-22,4103492.4707810683,3397078.867034233
2023-06-23,5059875.608633754,4082054.296621455
2023-06-24,4494771.237659928,3846323.559091594
2023-06-25,4429389.748670732,3886256.362691575
2023-06-26,4199762.7320442535,4054023.548294692
2023-06-27,6454068.865524473,6007645.292730609
2023-06-28,7454439.273058754,7174565.008152844
2023-06-29,5923617.350573953,5790356.998390439
2023-06-30,5942145.089673041,5734108.214705598
2023-07-01,5762370.599938846,5679499.872551905
2023-07-02,4411655.637187203,4170683.7014197633
2023-07-03,3523448.87282644,3474327.427646535
2023-07-04,2194408.143191593,2059315.5449251353
2023-07-05,2251320.050587762,2172169.134212972
2023-07-06,2409865.5455883974,2333527.907011496
2023-07-07,2216957.9736148776,2138913.3795541176
2023-07-08,2168828.9688501013,2095128.2189679733
2023-07-09,2363157.4251112575,2360260.8621823895
2023-07-10,3169118.6585091767,3205609.15085675
2023-07-11,3879445.1142344596,3867934.804873074
2023-07-12,3766159.140192448,3660756.735112209
2023-07-13,4274681.736877899,3962653.6996505493
2023-07-14,3564615.8292289265,3619031.8856258644
2023-07-15,3453661.9164101393,3282594.866742264
2023-07-16,3674328.824408735,3420273.171978491
2023-07-17,3593201.9282445125,3549424.4293479007
2023-07-18,3785306.9699561275,3361486.0635034917
2023-07-19,4019562.8044691603,3668900.424947606
2023-07-20,4475446.984584191,3975618.182164686
2023-07-21,3539617.2716813623,2975171.5839771265
2023-07-22,4492006.300984689,3786153.607917124
2023-07-23,4201884.493297838,3334686.3525214135
2023-07-24,3567467.581946855,2768310.9719161154
2023-07-25,3694429.9368770923,2836585.5589761334
2023-07-26,4922071.292034397,3879322.4004063574
2023-07-27,5474239.3307636455,4272343.083162052
2023-07-28,4105568.4053681637,3114852.8131790524
2023-07-29,3607871.524607901,2519796.7610850413
2023-07-30,4784247.16645816,3674048.0662218505
2023-07-31,4873768.617641861,3963863.669383431
2023-08-01,5032830.221226714,3961879.9686473347
2023-08-02,6079988.179577453,5194312.25585977
2023-08-03,5245085.490381118,4595422.661606938
2023-08-04,3748295.261298451,3090729.4751411234
2023-08-05,2722538.066070226,2555460.8480283953
2023-08-06,2726742.1923269313,2242844.3769628485
2023-08-07,3534997.6956923273,2800607.06288314
2023-08-08,2904210.304764115,2186276.1862583496
2023-08-09,3310823.8356161704,2901308.3346474976
2023-08-10,3932066.848034867,3319885.559703271
2023-08-11,3160829.308150315,2457727.8748738
2023-08-12,2328071.5567878704,1655260.0664178242
2023-08-13,2936515.989455923,2402020.8702098643
2023-08-14,3912691.6024891096,3321964.2166628162
2023-08-15,3555286.3234378523,2893932.8214002526
2023-08-16,3969454.4148907047,3439892.578520091
2023-08-17,4505570.540560689,3675096.7905703196
2023-08-18,2693302.311431179,2470475.259961378
2023-08-19,2651742.402418218,2354997.96957706
2023-08-20,2495703.800976513,2307487.6867027017
2023-08-21,3971736.5886061434,3231742.3551787017
2023-08-22,3021909.4376883158,2534674.0078478293
2023-08-23,3590593.9532280667,3093018.90879424
2023-08-24,3883363.808677258,3465402.5100958426
2023-08-25,3885197.6844897144,3092757.4040732705
2023-08-26,2654514.9292721823,2190099.7987790764
2023-08-27,6312662.003016638,4875204.654558385
2023-08-28,6977902.088646492,5793990.312257524
2023-08-29,7333594.877224218,5647546.877131532
2023-08-30,8348609.236644128,6516948.077113851
2023-08-31,6979022.382951076,5779501.672337331
2023-09-01,3810140.4966235217,3890530.7766414867
2023-09-02,3269432.82081295,3435871.327136231
2023-09-03,2258963.02450769,2003736.7048172685
2023-09-04,2800885.4631700525,2519413.653351898
2023-09-05,1962224.2356255685,1723688.3158327397
2023-09-06,2148724.170283909,1899238.2722814134
2023-09-07,3250710.9519780697,2614484.0843334105
2023-09-08,2291383.308798423,1996833.6893920596
2023-09-09,3179683.63682686,2735146.402424944
2023-09-10,3666979.070062243,3237100.7485122806
2023-09-11,3701583.686790294,3199823.320109044
2023-09-12,2766752.5280596446,2513601.350446064
2023-09-13,2628550.228583847,2424028.602464266
2023-09-14,3332025.4241891345,2894493.045528215
2023-09-15,2792573.665604982,2594798.8044047537
2023-09-16,2458371.9029698013,2158369.4940363695
2023-09-17,2683671.0400626846,2380330.4527201643
2023-09-18,3222918.9239454875,2872044.4714347995
2023-09-19,2545162.461921984,2288504.6115764854
2023-09-20,2354926.3729544342,2236800.2655775016
2023-09-21,3289763.4545692266,2998968.244459907
2023-09-22,2952063.916806681,2653978.7447678456
2023-09-23,3397271.486228605,2921146.1832523835
2023-09-24,3247280.1794362543,2877847.1827470274
2023-09-25,5381890.851416846,4812915.911736722
2023-09-26,4289255.52355757,3775682.6624113666
2023-09-27,4276442.981429173,3872998.8705946524
2023-09-28,4767007.658272468,4350863.548375812
2023-09-29,3268091.0917052734,2929710.4616390974
2023-09-30,2654151.0187877626,2299708.575209375
2023-10-01,2616197.0222630026,2288075.345455117
2023-10-02,3277728.8593772105,2658750.477464474
2023-10-03,3186644.465220371,2610681.3823563512
2023-10-04,2277135.701745444,1902450.7765563377
2023-10-05,2208481.1319580367,1790614.1150765736
2023-10-06,1837423.631835367,1419118.1249293655
2023-10-07,2257554.468778993,1856469.7743472224
2023-10-08,2280256.139436216,1775495.4683214666
2023-10-09,2484519.405118999,2052572.6762079643
2023-10-10,2583661.573586557,2125760.4744997327
2023-10-11,2184386.8712029373,1712385.1398122169
2023-10-12,2619537.4518008856,2038716.5915265863
2023-10-13,2046368.5513399465,1647003.3703831416
2023-10-14,2400267.6289176047,1887292.308904247
2023-10-15,2410570.3230498983,2011577.1388440975
2023-10-16,2876040.799540785,2326690.3229892775
2023-10-17,3571333.0633277358,2846095.7298133024
2023-10-18,2733349.6433777274,2205174.2108216137
2023-10-19,2815145.0723944814,2235326.517647633
2023-10-20,2869293.8843109556,2306914.86563269
2023-10-21,2751435.092861049,2162879.640975281
2023-10-22,2389575.0681459024,1951054.2268265483
2023-10-23,3102120.302187434,2487228.2636901266
2023-10-24,3241364.495960006,2477013.4013003954
2023-10-25,2551924.9324857024,1985865.895322498
2023-10-26,2623412.94000642,2160118.2352470784
2023-10-27,4042922.2223917847,3236507.978584286
2023-10-28,3715840.67109256,2955134.6488974574
2023-10-29,3340646.892931649,2593379.499626192
2023-10-30,5015671.775757253,4042143.6780499783
2023-10-31,3742879.48663914,3059743.1123529114
2023-11-01,2660984.9793118574,2155447.4803045494
2023-11-02,2236720.229756829,1797313.0983014144
2023-11-03,1613671.6633043804,1273397.4107058283
2023-11-04,1954873.0366102832,1649577.3855211001
2023-11-05,2276460.946110165,1804130.2323286084
2023-11-06,1994488.734958022,1569002.274443557
2023-11-07,1886433.853102751,1541058.757227983
2023-11-08,1224620.851360809,930950.2546224764
2023-11-09,2110661.13945614,1657645.1705646415
2023-11-10,1877265.0230233425,1529542.9470930197
2023-11-11,1740059.991472531,1374422.0809467216
2023-11-12,3077104.8035195065,2436675.202667082
2023-11-13,2034301.617773987,1687341.2578621088
2023-11-14,1786512.1580852785,1429395.0863044981
2023-11-15,1909032.2142052674,1505001.9390395917
2023-11-16,1893457.374395679,1520305.248021544
2023-11-17,2196877.6647732644,1804892.4329748068
2023-11-18,1759120.7495086193,1502319.3297907254
2023-11-19,2234942.7923979126,1833332.3686993923
2023-11-20,1692566.3249468713,1503527.541916619
2023-11-21,1302733.3286845237,1238051.4230744068
2023-11-22,1418343.3187644582,1404614.4698361664
2023-11-23,1827910.7051667527,1802241.6162548882
2023-11-24,1657039.8660735749,1627806.3806398252
2023-11-25,2116429.559611742,2086943.0225973767
2023-11-26,3097222.6153258802,3032967.247842232
2023-11-27,2266176.359337579,2244183.361953403
2023-11-28,2754888.7110540303,2842150.654737686
2023-11-29,1591879.6016243077,1555570.5579935948
2023-11-30,2034258.3580433996,1939395.6369775154
2023-12-01,1353821.0693740074,1391871.7567091552
2023-12-02,1196451.698920815,1117401.4176253197
2023-12-03,1026322.1550529284,996058.5292703664
2023-12-04,1674356.874912259,1696757.1806927521
2023-12-05,1542855.2095770666,1473942.632793742
2023-12-06,900146.8561284934,841122.7108481078
2023-12-07,930307.4634328501,925728.7888872317
2023-12-08,1379642.863790224,1378249.2331858613
2023-12-09,1708754.1068101595,1684950.4626291175
2023-12-10,1631817.4602836575,1649557.552922041
2023-12-11,2042312.631801893,2090233.410851144
2023-12-12,1744187.930148804,1768953.523339588
2023-12-13,1780686.3328587916,1772679.7265024357
2023-12-14,1639233.4068920268,1660770.874897359
2023-12-15,1718466.8503298042,1690531.2721455253
2023-12-16,1548126.7080233605,1502865.1812317227
2023-12-17,2319375.9646456526,2382621.4571450925
2023-12-18,2439055.5638421755,2379149.0894183386
2023-12-19,2103977.770059173,2123622.9385769553
2023-12-20,2085319.5566579418,2033725.1085060376
2023-12-21,2123226.9120084243,2004353.2569052423
2023-12-22,1685908.235676795,1629797.8992249293
2023-12-23,1570950.3115910343,1537398.6470353229
2023-12-24,1415760.965387713,1387094.1828188566
2023-12-25,2190205.337603284,2172987.3886146485
2023-12-26,2115897.0538795013,2196039.7046213704
2023-12-27,3445710.768643084,3433129.187529364
2023-12-28,3074475.1856660675,3174592.932119062
2023-12-29,3035863.3635662408,3129389.3095039274
2023-12-30,2955990.503200688,2864426.5516044386
2023-12-31,2147106.8358762437,2201414.9359435574
2024-01-01,3028604.0131837106,3010994.8966627386
2024-01-02,2332528.1944968756,2352818.396603666
2024-01-03,2746689.820303704,2637129.9000002635
2024-01-04,2526164.127152341,2395296.002009598
2024-01-05,2511385.6883581835,2418172.150855413
2024-01-06,2263757.7860193816,1992574.350509787
2024-01-07,1787685.667721718,1520572.0833404032
2024-01-08,2695178.881635751,2191655.9526749966
2024-01-09,1744837.2527875311,1371341.2561674693
2024-01-10,1938795.7468720793,1577370.5593015011
2024-01-11,937728.6618013298,716742.347220459
2024-01-12,1511892.218308607,1151332.789241754
2024-01-13,1345996.102200048,1086957.206655823
2024-01-14,1627552.802915286,1307513.8797889457
2024-01-15,1461255.095366622,1122847.1204314178
2024-01-16,1715473.4019892262,1364027.864829375
2024-01-17,1763769.9531602545,1451085.0313572641
2024-01-18,1283279.6189376826,1008016.4592600563
2024-01-19,1459886.8785609994,1053909.9116278903
2024-01-20,1351680.0566625348,1067469.268706445
2024-01-21,1709419.3318678946,1331527.6585188634
2024-01-22,2030224.8177393079,1568528.9726568188
2024-01-23,2300223.9324112814,1683450.1123410237
2024-01-24,1900520.494365404,1489689.9997148677
2024-01-25,1754312.5052571564,1343910.543799718
2024-01-26,2229434.3024101304,1672991.9963535832
2024-01-27,3182829.5330000576,2505941.117537774
2024-01-28,3288852.150984148,2581881.040725168
2024-01-29,3255289.38062628,2535987.4692568686
2024-01-30,3274029.568407634,2612629.519914729
2024-01-31,3218601.0923479088,2424985.4694225607
2024-02-01,1712204.4639183253,1361177.8680529462
2024-02-02,1643450.3694520579,1296280.4606573735
2024-02-03,1329487.522593246,1037553.9880920285
2024-02-04,1424258.812153768,1112538.0578788694
2024-02-05,1595495.938469614,1203535.9286271448
2024-02-06,1918749.5901414193,1445931.2808108535
2024-02-07,1867653.1507574406,1454914.2042193657
2024-02-08,1802733.768508753,1386333.2176471967
2024-02-09,1746024.364075738,1312476.8491578184
2024-02-10,2347682.997999663,1820268.3660058028
2024-02-11,2715141.1840124247,2083439.252413708
2024-02-12,2921634.1428919965,2200156.207949279
2024-02-13,2862818.1296319785,2114261.4448996237
2024-02-14,2879710.5304239676,2176016.366001669
2024-02-15,2663860.194078731,2011403.571290613
2024-02-16,2096309.6279222646,1584614.6928741196
2024-02-17,2428367.9606033983,1874909.2166526045
2024-02-18,3029629.657373355,2405689.0739813945
2024-02-19,3153259.313319623,2487362.9322357117
2024-02-20,3680456.686684717,2936319.603268099
2024-02-21,3218996.1298775114,2540852.2598569174
2024-02-22,2754906.244771009,2205928.834501179
2024-02-23,3015177.2026006784,2394569.4035270624
2024-02-24,5379976.503119013,4089458.2355892505
2024-02-25,5200516.655351741,4189651.8586869817
2024-02-26,6081848.807343351,4742937.162782722
2024-02-27,4561741.85541065,3608954.605541606
2024-02-28,5161965.208195099,4002363.12748021
2024-02-29,1835516.1653312258,1439255.8662116034
2024-03-01,1526848.6346785228,1201813.6907895843
2024-03-02,1874498.063241471,1546700.6227379334
2024-03-03,2488901.335352526,1852759.8184043663
2024-03-04,3073073.34678815,2403497.2819443326
2024-03-05,3645306.5599607886,2977679.425856455
2024-03-06,4006332.7229126776,3181150.4432116263
2024-03-07,3723026.089708918,2947047.1718150885
2024-03-08,3597700.407509639,2872606.370670865
2024-03-09,3744551.7326637716,3101356.1733212187
2024-03-10,3976137.174944357,3227653.576489414
2024-03-11,4533888.134994252,3632835.1189384037
2024-03-12,4884126.318783394,4031581.389861613
2024-03-13,5006163.753132826,3995843.926927722
2024-03-14,5521583.705118837,4549714.078782091
2024-03-15,4619786.023401846,3731473.6420749184
2024-03-16,4532358.156457505,3681746.820927685
2024-03-17,4482391.745385683,3857938.4663458173
2024-03-18,4445640.814852267,3852003.2575834645
2024-03-19,4871412.100726865,4436497.211317728
2024-03-20,5759163.588348318,5065112.179218357
2024-03-21,5464314.366711845,4930347.045373998
2024-03-22,4440501.651717439,4079976.0425381875
2024-03-23,4613519.699130133,4089904.154174103
2024-03-24,5350252.525335279,4848289.682055759
2024-03-25,5046825.154970613,4734323.950820277
2024-03-26,5652474.405913101,5192412.173734375
2024-03-27,11179965.706897162,10157262.227864185
2024-03-28,9024674.519164672,8280656.784594638
2024-03-29,8577628.939226456,7952211.869094837
2024-03-30,8781925.693251692,8101433.312881212
2024-03-31,7332237.320013515,6694294.224938679
2024-04-01,4860360.561123741,4325128.788008295
2024-04-02,5113023.209362563,4564911.232070734
2024-04-03,4410459.763406463,4011398.13095679
2024-04-04,2739388.6159375873,2552197.8790055453
2024-04-05,2851697.180194641,2548584.7289118017
2024-04-06,3674110.897770561,3422226.683171375
2024-04-07,3877723.4984450256,3603084.80437603
2024-04-08,4560453.900922309,4231669.459085631
2024-04-09,4528479.795748191,4205433.002129812
2024-04-10,5481427.170156224,4945288.051725007
2024-04-11,4865851.105302155,4507615.886482348
2024-04-12,5148359.656230063,4420495.785361581
2024-04-13,5456037.652520881,4720156.663796835
2024-04-14,4742535.225510149,4009046.995261221
2024-04-15,4470410.89105326,3714267.550471062
2024-04-16,5267307.121772709,4234082.739792226
2024-04-17,6386216.027432248,5202367.88808802
2024-04-18,4103958.60946741,3394887.160350549
2024-04-19,5243385.057191301,4211345.103500339
2024-04-20,5201794.13987382,4184854.4262750773
2024-04-21,5859578.01062211,4675811.0477144085
2024-04-22,6058926.673359031,4843203.249825534
2024-04-23,7060224.23533668,5742062.933501284
2024-04-24,6788241.467776438,5396282.327462463
2024-04-25,6532402.072066322,5244762.482648549
2024-04-26,7751944.226280981,6196962.736722922
2024-04-27,6809321.265112092,5480479.899977667
2024-04-28,7109412.309129582,5713744.77897058
2024-04-29,6688782.998667279,5227882.275030161
2024-04-30,6868645.551627969,5524786.208187588
2024-05-01,5268855.950687227,4274650.919839014
2024-05-02,5638748.531973385,4456292.6346323425
2024-05-03,4038843.277634935,3174214.7696105703
2024-05-04,3880004.0061316136,3106581.3517398336
2024-05-05,3119085.685672305,2474698.603374381
2024-05-06,3529974.7010189593,2786633.9529833826
2024-05-07,3886217.1090784892,3106519.804075655
2024-05-08,5023338.12385796,3925785.3557992177
2024-05-09,5390572.441936738,4308539.829587195
2024-05-10,3917081.0945173907,3192989.752744101
2024-05-11,4606459.7338143205,3697123.1072435654
2024-05-12,4664878.221967144,3708874.5686125886
2024-05-13,4753479.322908275,3726602.3343004854
2024-05-14,5015266.915096435,3956666.7885153717
2024-05-15,6616367.5540192155,5253572.263157697
2024-05-16,6857992.768447503,5392089.1207101485
2024-05-17,4010045.304301605,3157598.198029786
2024-05-18,4714551.96955537,3790409.265381988
2024-05-19,5455015.200298785,4344664.318090453
2024-05-20,4647915.540447088,3847085.039388383
2024-05-21,4986796.233532625,3938008.501202939
2024-05-22,7188127.99953673,5779657.83284925
2024-05-23,7650832.316624488,6084727.572462574
2024-05-24,4994677.350495797,3916578.678763889
2024-05-25,4123230.461448661,3249577.73855033
2024-05-26,5927769.050574108,4738162.772540038
2024-05-27,8346444.487680883,6788867.980031417
2024-05-28,8425879.361182606,6706386.689525729
2024-05-29,8901456.627470791,7307559.605569027
2024-05-30,9863041.79972415,7826624.238437066
2024-05-31,7852316.323935306,6221237.847072184
2024-06-01,5521552.148710409,4486116.671720135
2024-06-02,4917581.41875425,3986417.0853730394
2024-06-03,4617514.20337302,3680849.7979160105
2024-06-04,4530815.34694031,3652270.6668116385
2024-06-05,4875430.726729982,3905539.390899685
2024-06-06,3382758.995040236,2751320.5394704207
2024-06-07,3723796.166238354,2995193.7696887255
2024-06-08,4709002.8126933435,3617104.400320859
2024-06-09,4807932.960063565,3888133.7378997253
2024-06-10,4672777.903374409,3773180.084986405
2024-06-11,5225816.794214002,4107873.925356587
2024-06-12,5974354.851175846,4827071.960699728
2024-06-13,5008679.986578764,4112242.0602820395
2024-06-14,5213714.665510414,4293177.50667241
2024-06-15,5252259.932346278,4030951.9068374103
2024-06-16,4824111.760489785,3836516.293157773
2024-06-17,4502765.10170292,3602290.1465586512
2024-06-18,5452612.834720784,4413256.734288006
2024-06-19,6154841.189233043,4940724.946492367
2024-06-20,4171404.5049299393,3483793.1606966024
2024-06-21,4993605.816151769,4112828.849788711
2024-06-22,4452821.996108549,3849643.9160158746
2024-06-23,4490546.022889236,3889833.052380793
2024-06-24,4392585.467057204,4178366.5039594164
2024-06-25,6539558.795076355,6176803.6617679205
2024-06-26,7796568.578993565,7505628.46762063
2024-06-27,5756622.108747724,5629255.864698195
2024-06-28,5732082.566680273,5368680.593992193
2024-06-29,5722833.868108624,5589044.311215468
2024-06-30,4859082.784550121,4781405.06438271
2024-07-01,2913541.185284019,2811849.298257275
