Date,Revenue,COGS
2023-03-06,3225411.0288015064,2689908.886217346
2023-03-07,3822012.627905199,3187459.098773298
2023-03-08,4204743.108408333,3506646.3624549005
2023-03-09,3684817.5392599106,3073041.9640897023
2023-03-10,3591329.3187872143,2995075.2203908083
2023-03-11,3772637.5752726127,3146281.589411586
2023-03-12,4035974.655618098,3365897.863482262
2023-03-13,4690073.713223824,3911399.4605837683
2023-03-14,4621990.769314771,3854620.056599139
2023-03-15,4601881.56151837,3837849.500455035
2023-03-16,5164399.698338649,4306974.992176794
2023-03-17,4485063.535828946,3740426.306150057
2023-03-18,4399169.199972696,3668792.664659931
2023-03-19,4230459.664051689,3528093.3008234566
2023-03-20,4172563.9533764287,3479809.784326299
2023-03-21,4658683.425947237,3885220.7776400377
2023-03-22,5297111.265785315,4417652.986823346
2023-03-23,5073566.581024246,4231222.535437157
2023-03-24,4239535.775080734,3535662.5412989547
2023-03-25,4391043.633098732,3662016.1532805576
2023-03-26,5017146.674703149,4184169.80137707
2023-03-27,4899657.088272361,4086186.5428850166
2023-03-28,4879061.723631446,4069010.5445803697
2023-03-29,10487239.357422948,8746084.789665522
2023-03-30,8951223.69061367,7465087.684296721
2023-03-31,8030798.229886013,6697476.79569875
2023-04-01,8086004.6884159455,6973477.09541076
2023-04-02,6552846.401684686,5651261.167008409
2023-04-03,2927986.026641029,2525133.768684955
2023-04-04,3260581.6622674232,2811968.631691769
2023-04-05,3279424.7460074797,2828219.155644153
2023-04-06,2415139.6341675064,2082848.275516542
2023-04-07,2840530.3572772252,2449710.8459100025
2023-04-08,3722152.3677093405,3210033.296052278
2023-04-09,3911579.862343449,3373398.065919952
2023-04-10,4356695.3471640255,3757271.5309768985
2023-04-11,4450030.060780228,3837764.6190580553
2023-04-12,5008146.3971504085,4319091.508940736
2023-04-13,4795855.932829888,4136009.4124593795
2023-04-14,5016159.749061527,4326002.329322735
2023-04-15,5200658.115125779,4485116.15369795
2023-04-16,4552469.602349374,3926109.830855943
2023-04-17,3962540.530930495,3417347.218666263
2023-04-18,4581750.494062362,3951362.0580759253
2023-04-19,5043002.938645156,4349152.250073755
2023-04-20,3315872.7664545234,2859652.4092167914
2023-04-21,4715515.359321813,4066722.6421965146
2023-04-22,4806816.170245945,4145461.6657694275
2023-04-23,5052969.374630921,4357747.435922358
2023-04-24,4963417.843687682,4280517.014477478
2023-04-25,5660734.131887198,4881891.778825875
2023-04-26,5438330.304970364,4690087.7850490585
2023-04-27,5592422.986474712,4822979.346017409
2023-04-28,7204929.659025664,6213626.368933487
2023-04-29,6594318.959248545,5687027.647662817
2023-04-30,5764047.070484418,4970990.219740634
2023-05-01,4719250.916705822,3808181.923477012
2023-05-02,5752127.703087969,4641657.993409132
2023-05-03,2717502.504273038,2192878.508990115
2023-05-04,3832942.166509606,3092978.3836167627
2023-05-05,2925996.997477215,2361122.36255467
2023-05-06,3842998.5058640037,3101093.3091466175
2023-05-07,2845959.960013319,2296536.7737274887
2023-05-08,3330107.5645630504,2687217.8772505787
2023-05-09,3927092.5648834324,3168952.696384527
2023-05-10,4592286.599596778,3705728.5413884064
2023-05-11,4903418.816990775,3956795.523628503
2023-05-12,3738385.1712134266,3016675.9689791943
2023-05-13,4546684.5660136035,3668930.1504932563
2023-05-14,4625579.617090491,3732594.2176652807
2023-05-15,4560494.16116666,3680073.751789437
2023-05-16,4420226.105927563,3566884.967842415
2023-05-17,6182162.788754556,4988673.20167009
2023-05-18,5898487.054518902,4759762.126096392
2023-05-19,2732184.8752449616,2204726.3934777007
2023-05-20,4279680.631865878,3453472.3218113324
2023-05-21,5111512.150409737,4124715.662800786
2023-05-22,4050219.9180024657,3268309.8546940438
2023-05-23,4719713.885788187,3808555.514651059
2023-05-24,6630746.097755807,5350655.829562336
2023-05-25,6331617.70508227,5109275.288903725
2023-05-26,3971843.223389483,3205064.073336993
2023-05-27,3572886.8902612496,2883127.748506838
2023-05-28,5354307.2694736505,4320638.278454596
2023-05-29,7767485.593110037,6267943.525070603
2023-05-30,8377197.478934844,6759948.256988494
2023-05-31,8372516.262826916,6756170.767112083
2023-06-01,8387284.980231033,6846671.877402698
2023-06-02,6817093.649031807,5564900.141399623
2023-06-03,3705527.8745323294,3024880.3455815623
2023-06-04,3306012.51542596,2698749.7109088064
2023-06-05,3520205.751876425,2873598.9990624646
2023-06-06,3971996.0916602775,3242402.5178615963
2023-06-07,4087119.8041459057,3336379.8044990934
2023-06-08,3162821.00960525,2581860.2456889665
2023-06-09,3758256.4000285584,3067923.465435348
2023-06-10,4695583.382863177,3833078.1380655044
2023-06-11,4757741.22265675,3883818.554621976
2023-06-12,4581433.026139315,3739895.416956245
2023-06-13,5064773.842462288,4134454.0830942597
2023-06-14,5281821.508691662,4311633.486909821
2023-06-15,4551896.169386882,3715784.018935263
2023-06-16,5170323.260659407,4220615.723595299
2023-06-17,5060508.140407831,4130971.923806425
2023-06-18,4171903.4282793114,3405590.0026009446
2023-06-19,3846122.151364152,3139649.652166122
2023-06-20,4607185.842400633,3760917.843555064
2023-06-21,5498673.150137493,4488652.872629428
2023-06-22,3841961.459227024,3136253.214115794
2023-06-23,4652446.180922795,3797864.565605383
2023-06-24,4066802.4102997826,3319794.398208948
2023-06-25,3714983.639527438,3032599.2344024302
2023-06-26,3965768.594755946,3237318.9147621435
2023-06-27,5940145.920354123,4849033.998059841
2023-06-28,7271055.362648193,5935476.186611006
2023-06-29,5885995.107612738,4804829.842888196
2023-06-30,5483181.294596644,4476006.628712556
2023-07-01,4981190.113982319,4799850.896188048
2023-07-02,4016551.4828538434,3870329.739161183
2023-07-03,2264535.715401034,2182095.7510749763
2023-07-04,1803573.8739552223,1737915.1321579234
2023-07-05,2730087.5546793137,2630699.2698825253
2023-07-06,2835929.812298017,2732688.3615374807
2023-07-07,2534563.08212918,2442292.826177015
2023-07-08,2587672.1318367617,2493468.4516804623
2023-07-09,2827499.4561339635,2724564.9107830855
2023-07-10,3630923.5568853016,3498740.5197777343
2023-07-11,3808245.8501279512,3669607.430828918
2023-07-12,3951764.5705009894,3807901.3812382026
2023-07-13,3980352.7835571244,3835448.846184928
2023-07-14,3782619.2518270556,3644913.7636517645
2023-07-15,3588750.9786473406,3458103.225713845
2023-07-16,3718780.816156541,3583399.3533094954
2023-07-17,3871209.812583219,3730279.202976328
2023-07-18,3673793.9096603505,3540050.186037934
2023-07-19,4057480.1733566537,3909768.428971129
2023-07-20,4171416.857896534,4019557.27157369
2023-07-21,3374357.5700964965,3251514.765803232
2023-07-22,4590006.388504022,4422908.135051377
2023-07-23,4311095.536458685,4154150.976116902
2023-07-24,3333813.6944480576,3212446.881740779
2023-07-25,3774913.6266787113,3637488.6602271535
2023-07-26,4790510.9032757515,4616113.323549479
2023-07-27,5295280.161378255,5102506.558987447
2023-07-28,3832034.3483530423,3692529.913591453
2023-07-29,3330065.5367549015,3208835.174969731
2023-07-30,5019615.064512087,4836876.994171857
2023-07-31,4752845.2100665625,4579818.842277185
2023-08-01,5099640.276409654,5043965.02023166
2023-08-02,5733515.137279612,5670919.56057882
2023-08-03,5069001.412990029,5013660.656203645
2023-08-04,3000604.9878500104,2967845.922046818
2023-08-05,3042875.9305297015,3009655.3722613514
2023-08-06,3014382.495914237,2981473.0143465213
2023-08-07,3753728.416133076,3712747.135128299
2023-08-08,3230344.3668700345,3195077.1243940126
2023-08-09,3733631.619757918,3692869.7452653456
2023-08-10,4322838.357279364,4275643.825917824
2023-08-11,3491060.3265058477,3452946.720942303
2023-08-12,2596155.72939126,2567812.2330900687
2023-08-13,3241569.125457293,3206179.336825854
2023-08-14,4483139.18358439,4434194.570043258
2023-08-15,3843967.421315481,3802000.9571490563
2023-08-16,4210712.269488775,4164741.873227677
2023-08-17,4777904.682698847,4725741.97066721
2023-08-18,2853616.89736116,2822462.5721179903
2023-08-19,3200488.247254559,3165546.9585748785
2023-08-20,2982299.382737862,2949740.1681396314
2023-08-21,4375728.404592574,4327956.4468295975
2023-08-22,3229214.7672116766,3193959.857125186
2023-08-23,4059047.3524304116,4014732.755922386
2023-08-24,4213459.223824021,4167458.83772481
2023-08-25,4154421.556837435,4109065.713697231
2023-08-26,3108558.7030773135,3074621.0539966985
2023-08-27,7114530.2421392575,7036857.451050539
2023-08-28,8124740.397072069,8036038.649798014
2023-08-29,6988434.72123981,6912138.576355225
2023-08-30,8016805.264100875,7929281.897232704
2023-08-31,6803731.153527557,6729451.507433473
2023-09-01,2975305.798896863,2702479.0539713246
2023-09-02,2382411.3937008856,2163951.3127714163
2023-09-03,2575399.704762072,2339243.166300398
2023-09-04,3024537.152893778,2747196.0383648747
2023-09-05,2334677.0851660976,2120594.099197303
2023-09-06,2830243.304866318,2570718.3617494567
2023-09-07,3877310.701747842,3521772.774111958
2023-09-08,2746096.4131923183,2494287.4912520135
2023-09-09,3655922.9333174797,3320685.6094882963
2023-09-10,4143875.914568532,3763894.745047657
2023-09-11,4115683.92634419,3738287.878790636
2023-09-12,3327332.2984324843,3022225.764306305
2023-09-13,3089963.2829947267,2806622.785775434
2023-09-14,3934110.786836949,3573364.459334369
2023-09-15,3339874.2260165387,3033617.6342125507
2023-09-16,2659982.996979649,2416070.420701841
2023-09-17,3108198.170029276,2823185.587582453
2023-09-18,3632855.1732818913,3299733.0948454896
2023-09-19,2718046.604451423,2468809.7670401772
2023-09-20,3192089.9775060005,2899384.7643493256
2023-09-21,3922541.7741187536,3562856.290877317
2023-09-22,3416647.676473067,3103351.186251739
2023-09-23,3614366.89205521,3282940.1343445685
2023-09-24,3717255.048551566,3376393.7510908595
2023-09-25,5693546.11250261,5171464.767609098
2023-09-26,4838782.3759520445,4395080.338493063
2023-09-27,4987208.379827535,4529896.116651698
2023-09-28,5114558.917657343,4645568.986689004
2023-09-29,3413353.7250047117,3100359.280394086
2023-09-30,2465721.0177244996,2239621.690586536
2023-10-01,2295215.6183182206,1872978.148635434
2023-10-02,3108696.6497352943,2536807.8054282055
2023-10-03,3531657.469814009,2881958.9831275037
2023-10-04,2617755.4345501084,2136182.190576324
2023-10-05,3002271.772017988,2449961.2935602837
2023-10-06,2367276.721630154,1931782.5898359118
2023-10-07,2976732.8841713923,2429120.64639173
2023-10-08,2688604.451050151,2193997.525526913
2023-10-09,3269152.477987605,2667745.508073322
2023-10-10,3174691.5357808443,2590661.9960752577
2023-10-11,3047748.4654967114,2487071.904205332
2023-10-12,3394952.6642285907,2770402.9656311795
2023-10-13,2872572.160994509,2344121.7657204154
2023-10-14,2885657.8615656695,2354800.16605621
2023-10-15,2798247.0524893967,2283469.8151960303
2023-10-16,3444272.2352525247,2810649.501987353
2023-10-17,3977132.3622531183,3245482.4502236093
2023-10-18,3375352.696238239,2754408.689770168
2023-10-19,3554228.805459587,2900378.0014159293
2023-10-20,3518554.559438697,2871266.538975145
2023-10-21,3241361.6336432192,2645067.1837478266
2023-10-22,2885443.580035365,2354625.304652901
2023-10-23,3586104.9659767533,2926390.090055686
2023-10-24,3835388.269521189,3129814.1939315987
2023-10-25,3406128.4366741586,2779522.796211632
2023-10-26,3467696.290336964,2829764.3698783857
2023-10-27,4840544.611346615,3950057.768947361
2023-10-28,4341774.100680901,3543043.1685739425
2023-10-29,3967421.004197753,3237557.634234164
2023-10-30,5366439.002830887,4379206.427521628
2023-10-31,3950923.0418485925,3224094.7060759678
2023-11-01,2630737.1027136594,2238571.332824183
2023-11-02,2446352.8757639695,2081673.3880433247
2023-11-03,2132885.531963446,1814934.834470428
2023-11-04,2742429.6026294236,2333613.755780466
2023-11-05,3086541.090707889,2626428.310193115
2023-11-06,2724858.2658591713,2318661.790138323
2023-11-07,2791133.392840195,2375057.2388458215
2023-11-08,2108575.0713943862,1794248.3507995533
2023-11-09,3134791.35244281,2667485.8725811015
2023-11-10,2620260.957258809,2229656.8735003937
2023-11-11,2372743.687006755,2019037.1711388032
2023-11-12,3720219.409147947,3165643.7705402933
2023-11-13,2773329.8035670314,2359907.6427394035
2023-11-14,2640814.7834036946,2247146.726796769
2023-11-15,2666954.0437484398,2269389.3898164285
2023-11-16,2708894.946876157,2305078.1339777573
2023-11-17,3055643.8798796437,2600136.967605903
2023-11-18,2531454.8193092593,2154089.126959842
2023-11-19,2842052.071448493,2418385.435388245
2023-11-20,2516223.562076696,2141128.4036064837
2023-11-21,2044013.9539730079,1739311.4030804092
2023-11-22,2345060.7498891815,1995480.9482931793
2023-11-23,2872282.917877289,2444109.7489704373
2023-11-24,2590055.8087305613,2203954.4270152305
2023-11-25,2982947.8587871725,2538277.79184101
2023-11-26,3948454.7114179675,3359855.8810066353
2023-11-27,3207091.5031459434,2729008.1906249505
2023-11-28,3577927.5115991044,3044563.4229763257
2023-11-29,2615911.2426949535,2225955.573846175
2023-11-30,2882749.0191903557,2453015.661439493
2023-12-01,1944115.9306939566,1946180.2252704096
2023-12-02,1897426.6114692937,1899441.3305513372
2023-12-03,1813030.3008114402,1814955.4064894612
2023-12-04,2744997.5996376444,2747912.283668491
2023-12-05,2568202.3998217154,2570929.3597737863
2023-12-06,2117198.0407770784,2119446.1168119744
2023-12-07,2113890.765243277,2116135.3295580954
2023-12-08,2439344.0598212383,2441934.1958482573
2023-12-09,2643252.116932598,2646058.7659204667
2023-12-10,2504419.752915742,2507078.9873942435
2023-12-11,3099410.4146805946,3102701.4201233326
2023-12-12,2787188.834408639,2790148.3177931337
2023-12-13,2922643.215906905,2925746.5270028384
2023-12-14,2731071.4716960364,2733971.368732997
2023-12-15,2610876.284882772,2613648.556674583
2023-12-16,2424578.7536133863,2427153.2115931017
2023-12-17,3206854.2517466936,3210259.342839689
2023-12-18,3365031.2471365053,3368604.293189669
2023-12-19,3145753.333393979,3149093.5465173116
2023-12-20,3075407.071078821,3078672.589372757
2023-12-21,3028187.5094347126,3031402.8892140333
2023-12-22,2663454.5521166986,2666282.652385699
2023-12-23,2522807.6157428445,2525486.374759419
2023-12-24,2302221.034896767,2304665.57141905
2023-12-25,3258984.8337315544,3262445.277942108
2023-12-26,3212048.3877931936,3215458.994106089
2023-12-27,4492093.160494418,4496862.9396015825
2023-12-28,4191907.9260796276,4196358.963520439
2023-12-29,3947511.973159938,3951703.5069198455
2023-12-30,3462799.6012269696,3466476.4593419097
2023-12-31,2410721.421988057,2413281.166022958
2024-01-01,3371238.281371468,2719730.8017278705
2024-01-02,3227557.929807835,2603817.346452401
2024-01-03,4493639.239192202,3625222.553450641
2024-01-04,4136632.442591196,3337208.9809579393
2024-01-05,3848712.5090070795,3104930.9138372727
2024-01-06,3381918.252754487,2728346.818961797
2024-01-07,2820916.9783637137,2275761.650419967
2024-01-08,3683343.8981843353,2971520.556290372
2024-01-09,2857424.0073529272,2305213.5262396564
2024-01-10,3099451.947694497,2500468.4412846817
2024-01-11,2286836.8422451173,1844894.984951918
2024-01-12,2478702.7858063066,1999681.94242965
2024-01-13,2314601.2862627516,1867293.8210130965
2024-01-14,2675417.72418626,2158380.803921668
2024-01-15,2480427.5493104234,2001073.3873636266
2024-01-16,2781177.3096984387,2243701.8575786734
2024-01-17,3048290.6449247724,2459194.2982588913
2024-01-18,2367672.653233773,1910108.8994483624
2024-01-19,2490151.9301309194,2008918.4863562956
2024-01-20,2528224.096334924,2039633.0293435717
2024-01-21,2610111.369277248,2105695.2058801213
2024-01-22,2908623.1608199067,2346518.2051393897
2024-01-23,3237262.7485618,2611646.663838892
2024-01-24,3163771.9098381987,2552358.271551153
2024-01-25,2734274.8686182643,2205863.531410259
2024-01-26,3355190.761015196,2706784.5393276485
2024-01-27,4115555.5514386133,3320205.2970625893
2024-01-28,4157385.7128206803,3353951.5851789466
2024-01-29,3887588.438952982,3136293.8894845094
2024-01-30,4174795.964523692,3367997.2247542227
2024-01-31,3967110.8385599433,3200448.2154582813
2024-02-01,2364029.4274358605,1916686.8000561558
2024-02-02,2252009.7519885795,1825864.481693876
2024-02-03,2322460.3529477846,1882983.7947393965
2024-02-04,2322843.016634761,1883294.0474076485
2024-02-05,2811172.6571117714,2279217.6197269903
2024-02-06,3110018.56930312,2521513.256363451
2024-02-07,3179018.444625892,2577456.3629516475
2024-02-08,2919480.646410243,2367030.6101321774
2024-02-09,2848352.0595783438,2309361.6057174476
2024-02-10,3347915.9839445283,2714393.611031982
2024-02-11,3522981.3343018275,2856331.542211202
2024-02-12,3627624.9900282566,2941173.596761265
2024-02-13,3879956.145089979,3145756.4113983503
2024-02-14,4161842.2299696403,3374301.5097537367
2024-02-15,3560005.230569143,2886349.4482654347
2024-02-16,3094604.2908164943,2509015.804443087
2024-02-17,3359988.0365033015,2724181.282674497
2024-02-18,3935573.4111569626,3190849.284815507
2024-02-19,3975107.3304260597,3222902.2450444126
2024-02-20,4412025.691116534,3577143.0361778503
2024-02-21,4368037.249320266,3541478.4777051606
2024-02-22,3863801.4273418104,3132658.632704397
2024-02-23,3933544.808978991,3189204.5527440878
2024-02-24,6598579.6427652985,5349937.844947006
2024-02-25,6178352.022722167,5009229.424396883
2024-02-26,6602906.553447607,5353445.9791916795
2024-02-27,5145009.407460216,4171425.068993264
2024-02-28,6030032.810636323,4888976.4898519805
2024-02-29,2606822.9383315244,2113536.7681962564
2024-03-01,2538737.623278571,2117241.1304021715
2024-03-02,3115948.639164127,2598620.101016664
2024-03-03,3543915.7862624605,2955533.5677684196
2024-03-04,4270161.32497043,3561203.45315731
2024-03-05,4849167.44085794,4044079.4904723833
2024-03-06,5302061.422686178,4421781.288896136
2024-03-07,4739797.669000767,3952867.9460908626
2024-03-08,4579923.65270443,3819537.175757827
2024-03-09,4740730.968550918,3953646.293635109
2024-03-10,5019483.0744737135,4186118.2980022994
2024-03-11,5755919.28698576,4800286.940224769
2024-03-12,5639358.727145458,4703078.465739766
2024-03-13,5680888.69716291,4737713.380296933
2024-03-14,6244051.90447262,5207376.844024823
2024-03-15,5428535.652358552,4527257.506108559
2024-03-16,5286076.222384771,4408450.047713304
2024-03-17,5233922.228541472,4364954.973678369
2024-03-18,5225140.835949263,4357631.520711842
2024-03-19,5678670.604487267,4735863.548711009
2024-03-20,6394539.622706492,5332879.685966266
2024-03-21,6119937.977359168,5103869.057741268
2024-03-22,5187810.391699219,4326498.90139047
2024-03-23,5325686.34540763,4441483.859823428
2024-03-24,6075611.120189502,5066901.6120625455
2024-03-25,5945868.309748393,4958699.483523898
2024-03-26,5953489.663998444,4965055.494692447
2024-03-27,11882473.095278393,9909673.428848095
2024-03-28,9696682.60003113,8086781.021005194
2024-03-29,8822884.888974983,7358056.462572813
2024-03-30,8945105.01064257,7459984.86438347
2024-03-31,7451382.887238195,6214259.473911962
2024-04-01,3678956.474198032,3172780.587746476
2024-04-02,4558640.335967039,3931431.5529180523
2024-04-03,4544587.387319192,3919312.104649721
2024-04-04,3444800.8619028553,2970841.6992566423
2024-04-05,3810168.105620651,3285939.2293297467
2024-04-06,4635951.453896234,3998105.6807320267
2024-04-07,4854740.462735706,4186792.2077204958
2024-04-08,5388675.427801322,4647264.764044654
2024-04-09,5446550.515244195,4697177.0028114645
2024-04-10,6086169.829562751,5248793.135878112
2024-04-11,5850252.761972662,5045335.145108848
2024-04-12,5910448.11615976,5097248.4125195425
2024-04-13,6093793.2641827455,5255367.686445348
2024-04-14,5550397.480171617,4786735.995077047
2024-04-15,5006765.816435014,4317900.87792231
2024-04-16,5611081.066440681,4839070.320274872
2024-04-17,6143848.050360514,5298535.594253564
2024-04-18,4402978.223487214,3797186.493976099
2024-04-19,5712019.240089755,4926120.732575869
2024-04-20,5756975.647090334,4964891.730935496
2024-04-21,6053925.216531783,5220984.956302856
2024-04-22,6074634.837191785,5238845.206314095
2024-04-23,6734396.769422398,5807832.59874355
2024-04-24,6583368.882770482,5677584.157279716
2024-04-25,6728525.97651061,5802769.5495023215
2024-04-26,8295998.4425916625,7154578.478770277
2024-04-27,7411562.411897977,6391829.18043829
2024-04-28,6712709.481781563,5789129.195832887
2024-04-29,5765795.676421688,4972498.240564554
2024-04-30,6706829.3193516,5784058.0661956025
2024-05-01,3664166.9877315564,2956785.8826673087
2024-05-02,5092473.009968943,4109352.0994419255
2024-05-03,4006379.096571937,3232932.667375794
2024-05-04,4776104.386016668,3854059.61846248
2024-05-05,3836630.71425904,3095954.843464141
2024-05-06,4427055.02728346,3572395.5404573
2024-05-07,4979187.216503473,4017936.5509838467
2024-05-08,5707122.709440334,4605341.381662886
2024-05-09,6001407.181265725,4842813.138461888
2024-05-10,4766413.210239308,3846239.360318982
2024-05-11,5525125.849519221,4458479.694434577
2024-05-12,5612717.55766096,4529161.496584796
2024-05-13,5646221.340424388,4556197.249109871
2024-05-14,5471541.336846948,4415239.871814737
2024-05-15,7275264.2585939625,5870747.355267815
2024-05-16,6982213.300069972,5634270.977426124
2024-05-17,3744720.614181008,3021788.331049403
2024-05-18,5248276.2398172775,4235076.934590534
2024-05-19,6113505.500415013,4933270.458950043
2024-05-20,5091688.030856676,4108718.6634754124
2024-05-21,5736330.156073047,4628910.22177348
2024-05-22,7717232.344325165,6227391.8534184145
2024-05-23,7406402.272592296,5976568.686492501
2024-05-24,4990634.368436381,4027173.787535919
2024-05-25,4575516.911556426,3692196.304178567
2024-05-26,6419364.841866221,5180082.513616998
2024-05-27,9000520.636840124,7262936.55413893
2024-05-28,9249814.526462063,7464103.3284528125
2024-05-29,9314352.505909579,7516182.010228291
2024-05-30,9354228.14323902,7548359.5070271045
2024-05-31,7683363.471611565,6200061.492919909
2024-06-01,4576378.0851636585,3735768.989596076
2024-06-02,4537331.08689262,3703894.3143478353
2024-06-03,4775484.994075886,3898303.0726824454
2024-06-04,5055475.652841837,4126863.8255156567
2024-06-05,5215250.756054852,4257290.7405967675
2024-06-06,4234751.972099807,3456894.2516548075
2024-06-07,4734102.570693014,3864521.953397468
2024-06-08,5638256.503260414,4602596.946383071
2024-06-09,5760172.924879689,4702119.22770077
2024-06-10,5627891.677159647,4594135.976767093
2024-06-11,6109089.4530364685,4986945.245479195
2024-06-12,6365548.905928846,5196297.107011383
2024-06-13,5594676.514788314,4567021.920353463
2024-06-14,6119864.672872102,4995741.225918081
2024-06-15,5993003.172455822,4892182.19945451
2024-06-16,5160088.628678846,4212261.033475429
2024-06-17,4906794.262717592,4005492.881896096
2024-06-18,5666809.02095605,4625904.813040341
2024-06-19,6576938.953108345,5368858.107930996
2024-06-20,4873555.719366081,3978359.7392227505
2024-06-21,5635450.939822503,4600306.721079426
2024-06-22,5009172.1885135565,4089065.5835589343
2024-06-23,4754540.360201621,3881205.64054947
2024-06-24,5055716.996376175,4127060.838016513
2024-06-25,6987022.541755633,5703615.753628451
2024-06-26,8390195.119578142,6849047.469656226
2024-06-27,6804058.210364863,5554259.108986759
2024-06-28,6377222.970676271,5205826.828606579
2024-06-29,5931734.5556945745,4842167.669563689
2024-06-30,4982779.452017244,4067520.7800661568
2024-07-01,3164254.245375657,3049060.2100892016
